COMPLAINT ID,COMPLAINT TYPE,STREET NUMBER FROM,STREET NUMBER TO,DIRECTION,STREET NAME,STREET TYPE,INSPECTOR,COMPLAINT DATE,COMPLAINT DETAIL,INSPECTION LOG,DATA SOURCE,Modified Date
DOECOMP38167,Noise Complaint,413,,W,ONTARIO,ST,9,08/27/1997,MC MULTY BROTHER CONSTRUCTION       DOING CONSTRUCTION WORK BEFORE ORDINANCE HOUR STARTS AT 6:30 AM VERY LOUD NOISE FROM DRILLING. SPOKE TO FOREMAN INFORM OF ORDINANCE VERBAL WARNIN,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012
DOECOMP28930,Noise Complaint,640,,W,HUBBARD,ST,11,11/04/1993,EXCEEDING ORDINANCE NOISE LEVELS AT THE CLUB.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012
DOECOMP40312,Noise Complaint,835,,N,RUSH,ST,22,09/11/2009,ARCHIOCESE                          A/C UNIT ON ROOF TOP CREATING VERY LOUD NOISE. I CHECKED THE AIR CONDITIONING UNIT ON TOP OF ROOF OBSERVED NOISE BUT WAS NOT EXCESSIVELY LOUD.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012
DOECOMP33631,Noise Complaint,907,,W,19TH,ST,96,05/29/1996,JACK TUCHTEN WHOLESALE PRODUCE      EARLY MORNING LOADING SOMETIMES STARTING AT 5 AM. AT THIS LOCATION. SOME TRUCKS ARE ARRIVING EVEN EARLIER & IDLING. SENT LETTER OUT ON 5/31 KJ.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012
DOECOMP24107,Noise Complaint,50,,W,WASHINGTON,ST,25,04/03/1995,DALEY CENTER                        10FT AWAY TAKE READING VERY LOUD NOISE FROM MEGA PHONE.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012
1125,NOISE COMPLAINT,6148,,N,MILWAUKEE,AVE,40438,,EXHAUST FAN ON ROOF OF BUILDING IS VERY LOUD TURNED ON AROUND 4 PM AND RUNS UNTIL CLOSED AT 2 AM.,"[INSPECTION LOG #: 1252 29-AUG-11 21:15:00] RECEIVED CALL FROM FACILITY OWNER MIKE JETNER STATING THE EXHAUST FAN IN QUESTION HAD BEEN SERVICED / REPAIRED. 


THIS REINSPECTION CONFIRMED THE UNIT IN QUESTION IS STILL AUDIBLE, BUT IS NOTICEABLY MORE QUIET WITHNO RATTLES, AND IS WITHIN CITY ORDINANCE LEVELS.THIS COMPLAINT IS NOW CLOSED.",HISTORIC DEPT. OF ENVIRONMENT,
13660,NOISE COMPLAINT,4802,,S,WOOD,ST,15725,02/10/2015,RUNNING A BODY SHOP BUSINESS WITHOUT A PERMIT AND THEY USE HEAVY EQUIPMENT FROM THEIR GARAGE.,"[INSPECTION LOG #: 14040 10-FEB-15 14:02:00] I RESPONDED TO AN ANONYMOUS COMPLAINT, THE COMPLAINANT STATED AND I QUOTE'RUNNING A BODY SHOP BUSINESS WITHOUT A PERMIT AND THEY USE HEAVY EQUIPMENT FROM THEIR GARAGE'. UPON ARRIVAL AT THE COMPLAINT ADDRESS, I NOTICE THREE UNITS OF BUILDING ON TWO PLOT OF LAND, ONE ADDRESS IS 4802 SOUTH WOOD AND THE SECOND ADDRESS IS 4804 SOUTH WOOD. UNIT A  C USE 4802 SOUTH WOOD, WHILE UNIT B USES 4804 SOUTH WOOD(PLEASE SEE THE SITE SKETCH - THE THREE UNITS ARE LABELED A, B  C). I LATER MET CARLOS RAMIREZ WHO OPERATES MOTOR VEHICLE REPAIR (MVR) SHOP, TAMS-MEX AUTO REPAIR (SEE PHOTO#1). AT THIS MVR THERE IS NO AUTO BODY WORKS OBSERVED, THE FACILITY HAS CITY OF CHICAGO LICENSE# 2214447 CODE 8340 EXPIRES ON APRIL 15, 2016. 

MOVING CLOSE TO THE SECOND UNIT ON THIS LOT I CAN SMELL SPRAY PAINT ODORS. THIS UNIT HAS A KIND OF GARAGE DOOR FOR ACCESS INTO THE BUILDING(SEE THE PHOTO#S 3, 4, 5, 6,  7). THE THIRD UNIT IS AN APARTMENT BUILDING (SEE PHOTO# 8).I MET THE OWNER OF THESE UNITS BUILDING, WHO WAS NOT COOPERATIVE, HE WILL NOT GRANT ACCESS TO THE UNIT WHERE I SMELLED SPRAY PAINT ODORS. HE SAID THE TENANT WAS NOT AVAILABLE, HE AGREED THATAUTO BODY SHOP IS TAKING PLACE INSIDE THAT UNIT, BUT NOT READY TO COOPERATE WITH ME FOR ANY INSPECTION. SEE THE ATTACHMENTS.",DEPT. OF PUBLIC HEALTH,02/10/2015
2323,NOISE COMPLAINT,110,,E,PEARSON,ST,10937,,SR# 11-04110727,[INSPECTION LOG #: 2285 15-NOV-11 08:11:00] CANVASSED THE AREA FOR NOISE. OBSERVED HIGHRISE BUILDING AT LOCATION GIVEN. NO EXCESSIVE NOISE DETECTED AT THIS TIME.,HISTORIC DEPT. OF ENVIRONMENT,
DOECOMP34231,Noise Complaint,9518,,S,HALSTED,ST,81,03/25/2010,SUBWAY                              LOUD NOISEFROM MECHANICAL EQUIPMENT ( POSSIBLE EXHAUST FAN) CAN BE HEARD AT 12:00 MIDNIGHT. EARLY AND LATE EVENING ASSESSMENT DETECTED NO LOUD MECHANICAL NOISE FROM LOCATION OR IN THE IMMEDIATE OR SURROUNDING AREAS.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012
1262,NOISE COMPLAINT,5201,,N,SHERIDAN,RD,10937,09/01/2011,COMPLAINANT DID NOT LEAVE PHONE NUMBER.,"[INSPECTION LOG #: 1300 06-SEP-11 07:44:00] UPON ARRIVAL I CANVASSED THE AREA FOR NOISE FROM A COMPRESSOR OR GENERATOR. NO SUCH NOISES WERE DETECTED AT THIS TIME. I INTERVIEWED JOHN, DOMINICK'S RECEIVING MANAGER REGARDING THE COMPLAINT. JOHN STATED THAT THE STORE UTILIZES A REFRIGERATED CONTAINER FOR STORAGE WHEN NEEDED AT IT MAY HAVE BEEN IN USE AT 5:30AM RECENTLY. 





DURING THE INSPECTION THE UNIT WAS NOT IN USE HOWEVER IT WAS SWITCHED ON THAT I COULD TAKE NOISE READINGS. NOISE READINGS TAKEN 100FT FROM THE SOURCE WAS COMPOUNDED BY HEAVY AUTO TRAFFIC ALONG FOSTER AND SHERIDAN AVENUE. AVERAGE 10 MINUTE READING WAS 62.19BDA.",HISTORIC DEPT. OF ENVIRONMENT,
DOECOMP19141,Noise Complaint,400,,E,RANDOLPH,ST,67,01/20/2004,CONSTRUCTION SITE                   CONSTRUCTION WORK BEFORE 7 AM AT THE ABOVE ADDRESS. I DIDN'T OBSERVED NO CONSTRUCTION WORK BEING DONE AT THIS TIME.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012
DOECOMP21641,Noise Complaint,44,,E,WASHINGTON,ST,35,08/26/1998,SAXAPHONE PLAYER PLAYING LOUD MUSIC ON THE CORNER. I WAS UNABLT TO HEAR THE SAXAPHONE AT A DISTANCE OF 200 FEET. HE WILL MOVE TO ANOTHER CORNER.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012
DOECOMP24164,Noise Complaint,5048,,N,CLARK,ST,137,02/23/2010,TENDER CARE LAUNDRY                 CALLER STATES THAT THE FACILITY LOADING/UNLOADING BEFORE ORDINANCE HOURS BET 5:15 AM CREATING LOUD NOISE. NO OUTDOOR ACTIVITY WAS OBSERVED. NO EXCESSIVE NOISE DETECTED.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012
DOECOMP28566,Noise Complaint,6100,,W,BYRON,ST,24,07/14/1994,BENCH MARK CONSTRUCTION             NEW SEWER LINE UNLOADING HEAVY EQUIPMENT ON TRUCK MAKES VERY LOUD NOISE. BENCH MARK CONSTRUCTION.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012
DOECOMP34699,Noise Complaint,1,,E,SCOTT,ST,132,11/22/2006,HOTEL                               NOISE IS COMING FROM GENERATOR. NO NOV WAS ISSUED. I CONTACT PERSONNEL AND INFORM THEM ABOUT THE COMPLAINT AND SIAD THAT THEY WILL TRY TO TAKE CARE OF PROBLEM OF THE EXHAUST FAN.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012
DOECOMP19506,Noise Complaint,3924,,W,56TH,ST,16,12/05/1994,ROOSTER IN BACK OF YARD CACKLING ALL NIGHT POLISH SPEAKING OWNERS.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012
DOECOMP18354,Noise Complaint,360,,W,HUBBARD,ST,137,07/21/2011,PARKING LOT                         CONTRACTOR'S ARE WORKING BEFORE ORDINANCE HOURS AT 7 AM CREATING LOUD NOISE. NO CONSTRUCTION ACTIVITY OBSERVED. OBSERVED AUTOMOBILE PARKING LOT. NO ACTIVITY OBSERVED.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012
DOECOMP19339,Noise Complaint,401,,N,STATE,ST,81,06/18/2009,STANDARD PARKING GARAGE             CONSTRUCTION ARE WORKING AFTER ORDINANCE HOURS FROM 8 PM CREATED LOUD NOISE WITH JACK HAMMERING.  I WAS UNABLE TO DETECT ANY CONSTRUCTION NOISE.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012
DOECOMP30041,Noise Complaint,700,,N,CLARK,ST,81,12/21/2005,ENTERTAINMENT NOISE FROM 10:30 PM UNTIL 3:00 AM - 3 TO 4 TIMES A WEEK.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012
DOECOMP18516,Noise Complaint,3760,,N,HALSTED,ST,81,02/23/2006,IHOP PANCAKE HOUSE                  SPEAKER MOUNTED ON OUTSIDE CAUSES NOISE DISTURBANCE LATE NIGHT. UPON ARRIVAL TO SITE. I WAS ABLE TO DETECT MUSIC. FURTHER INVESTIGATION DETERMINED SAME WAS EMANATING FROM A SMALL SPEAKER MOUNTED ON THE SOUTH EXTERIOR WALL OF THE RESTAURANT. DUE TO CONTINUOUS VEHICLE AND PEDESTRIAN TRAFFIC ON BUSY HALSTED/BROADWAY STREETS I WAS UNABLE TO CONDUCT SOUND PRESSURE LEVEL TESTING. HOWEVER IT WAS DETERMINED THAT MUSIC IN QUESTION WAS AUDIBLE AT 200 FEET AT COMPLAINANTS RESIDENCE.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012
DOECOMP32663,Noise Complaint,817,,N,WOOD,ST,14,04/15/1998,RESIDENTIAL AREA                    EARLY MORNING CONSTRUCTION STARTING AT 7:00 PM. LOOKED AT PERMIT & TALKED WITH JOHN ABOUT PROBLEM JOHN WILL TALK TO WORKERS ABOUT ORDINANCE.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012
DOECOMP20912,Noise Complaint,4243,,N,HONORE,ST,76,05/24/2004,RESIDENTIAL/INDUSTRIAL AREA         REPORT OF NOISE COMING FROM ABOVE LOCATION FROM 10 AM - 7 PM COMPLAINANT WILL ALLOW READING FRO HIS RESIDENCE. CANVASSED AREA FOR NOISE. MODERATE INUSTRIAL NOISES DETECTED. NO EXCESSIVE NOISE.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012
DOECOMP34793,Noise Complaint,11,,E,WALTON,ST,130,09/30/2008,JAMES MC HUGH CONSTRUCTION          CALLER STATES THAT AT ABOVE LOCATION CONDOD BLDG BEING REHABBED WORKERS ARE STARTING CONSTRUCTION WORK AT 12 AM AND WORKING THROUGHOUT THE NIGHT . CALLER ALSO STATES THAT AT 5 AM THE OISE LEVEL IS VERY EXCESSIVE. THE ONLY ACTIVITY WAS THE UNLOADING OF TRUCKS.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012
DOECOMP24964,Noise Complaint,505,,N,STATE,ST,130,11/13/2008,BOVIS LEND LEASE                    CALLER STATES THAT THE CONSTRUCTION STARTS AT 10:00 PM - 6:00 AM. THERE ARE 2 PROJECTS TAKING PLACE AT THIS INTERSECTION. ONE IS A CDOT/CTA RED LINE RENOVATION AND THE OTHER IS A HIGH RISE CONSTRUCTION. BOTH HAVE OVER NIGHT WORK PERMITS DUE TO TIE INS UNDER STATE STREET.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012
1741,NOISE COMPLAINT,1850,,N,CLARK,ST,10937,,NOISE COMPLAINT.,"[INSPECTION LOG #: 1743 04-OCT-11 10:42:00] INTERVIEWED MANAGEMENT REGARDING NOISE COMPLAINT. MANAGEMENT STATED THAT NO CONSTRUCTION PROJECTS ARE STARTED BEFORE 8AM. NO EXCESSIVE NOISE WAS DETECTED DURING THE INSPECTION.


HEMINGWAY HOUSE 1850 N. CLARK, 312-943-1825


VIOLETTE DESCHAMPS, MANAGER.",HISTORIC DEPT. OF ENVIRONMENT,
DOECOMP29334,Noise Complaint,653,,N,KINGSBURY,ST,86,05/29/2003,WOOTON CONSTRUCTION                 DOING CONST WORK BEFORE ORDINANCE HOURS AT 5:30 AM WITH HEAVY EQUIPMENT CAUSING LOUD NOISE. NO VIOLATIONS GAVE WARNING.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012
DOECOMP34959,Noise Complaint,3340,,N,HALSTED,ST,81,03/14/2006,TOWN HALL PUB                       ENTERTAINMENT EVERY COUPLE OF WEEKS FROM 10:30 PM UNTIL CREATING LOUD NOISE. CONTACTED COMPLAINANT WHO ACKNOWLEDGED NO DISTURBANCE DURING THIS VISIT. COMPLAINANT SAYS THAT THE NOISE IS UNPREDICTABLE AND THAT SHE WILL CONTACT DOE AS NECESSARY IN ADDITION SAID SHE WILL SEPAK WITH RESPONDENT MANAGEMENT IN ATTEMPT TO RESOLVE.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012
DOECOMP33906,Noise Complaint,9210,,S,SANGAMON,ST,122,05/26/2006,LIQUID PACKAGE COM.                 VERY LOUD BANGING COMING FROM FACILITY EVERY 3 SECOND. I DIDN'T OBSERVED ANY LOUD NOISE AT THIS TIME.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012
1780,NOISE COMPLAINT,840,,W,BLACKHAWK,ST,10937,,CREW IS STARTING WORK AT 6:30 AM CREATING LOUD NOISE FROM TRUCKS ARE BACKING UP AND DROPPING OFF PIPES AND MATERIAL.,[INSPECTION LOG #: 1800 07-OCT-11 07:14:00] OBSERVED NEW CONSTRUCTION IN PROGRESS. UPON ARRIVAL OBSERVED WORKERS STAGING MATERIAL AND SORTING EQUIPMENT. NO LOADING OR UNLOADING ACTIVITY WAS OBSERVED AT THIS TIME. INFORMED WORKERS OBSERVED ONSITE OF THE CONSTRUCTION SITE NOISE ORDINANCE AND RESTRICTIONS.,HISTORIC DEPT. OF ENVIRONMENT,
1584,NOISE COMPLAINT,7601,,S,STATE,ST,40438,,INDIVIDUALS ARE BEATING ON BUCKETS ALL DAY FROM 8:00 AM UNTIL 10:00 PM CAUSING LOUD NOISE DISTURBANCE.,"[INSPECTION LOG #: 1624 26-SEP-11 17:55:00] DURING THIS INVESTIGATION IT WAS RAINING, AND THERE WERE NO PERSONS BEATING ON BUCKETS AT THIS LOCATION. I INTERVIEWED EMPLOYEES AT BOTH NEIGHBORING GAS STATIONS WHO ACKNOWLEDGED THE REPORTED ACTIVITY DOES TAKE PLACE.


THIS COMPLAINT WAS REFERRED OVER TO CHICAGO POLICE FOR ADDITIONAL ENFORCEMENT, AND I WILL MONITOR THIS LOCATION AS SCHEDULE PERMITS.",HISTORIC DEPT. OF ENVIRONMENT,
DOECOMP19071,Noise Complaint,400,,E,OHIO,ST,67,07/16/1999,EACH DAY THESE CREWS BEING CONST BEFORE 7:00 AM & CONTINUE WELL PAST 9:00 PM.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012
DOECOMP13998,Noise Complaint,2813,,N,BROADWAY,,81,10/24/2005,O LOUNGE                            VERY LOUD MUSIC COMING FROM FACILITY BETWEEN 9 PM - 2 AM. ARRIVAL TO ABOVE LOCATION FOUND THE FACILITY APPARENTLY CLOSED. THE FRONT ENTRANCE DOOR WAS LOCKED WITH NO VISIBLE SIGN OF PRESENCE OR ACTIVITY FROM WITHIN.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012
DOECOMP35959,Noise Complaint,230,,W,DIVISION,ST,86,02/18/2003,MC HUGH CONSTRUCTION                CONSTRUCTION WORK GOING ON STARTS AS EARLY AS 6 AM ON WEEKDAYS & 7 AM ON WEEKENDS CAUSING VERY LOUD NOISE. I SPOKE WITH THE PROJECT MANAGER OF THE SITE ABOUT HIS EARLY MORNING START TIME. HE AGREED TO OBLIGE TO THE CODES.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012
1341,NOISE COMPLAINT,8815,,S,DOBSON,AVE,13776,09/08/2011,CALLER STATES THAT FACILITY CAUSING VERY LOUD NOISE (EXPLOSION) AND ALSO VIBRATION.,"[INSPECTION LOG #: 1605 26-SEP-11 17:30:00] I RESPONDED TO A NOISE COMPLAINT DUE TO BANGING NOISES AT A NEARBY FACILITY. PREVIOUS INSPECTION HAD REVEALED THIS TO BE A FACILITY THAT RECEIVED LOADS OF SUGAR BY RAILCAR. THE REMOVAL OF THE RAILCAR CONTENTS HAD BEEN DONE WITH THE ASSISTANCE OF AN AIR-POWERED VIBRATIONAL DEVICE THAT GENERATED AN EXCESSIVE AMOUNT OF NOISE. THE PLANT MANAGER HAD BEEN INFORMED OF THIS AND HAD CHANGED TO USING 'DEADBLOW' HAMMERS (DENSE, RUBBER, SLEDGE-TYPE HAMMERS THAT ABSORBED MUCH OF THE NOISE GENERATED BY THEIR IMPACT ON THE RAILCAR). UPON ARRIVAL, I DID NOTE BANGING NOISES EVIDENT FOM THE PUBLIC WAY OUTSIDE THE FACILITY. I ENTERED THE SITE AND DID NOT SEE THE HAMMERING BEING DONE BUT DID MEET A WORKER (JOE NEMECEK) WHO ADMITTED THAT THEY HAD BEEN USING SLEDGEHAMMERS TO LOOSEN THE SUGAR STUCK TO THE WALLS OF A RAILCAR. I INFORMED NEMECEK THAT IF THIS ACTIVITY WAS NOTED AFTER 10PM THAT A VIOLATION COULD BE FOUND IAW MCC 11-4-2830 (LOADING AND UNLOADING). I SUGGESTED THAT HE INFORM THE PLANT MANAGER OF THIS VISIT. REFERRED TO DOE NIGHT (AFTER 10PM) INVESTIGATOR FOR FOLLOW-UP.",HISTORIC DEPT. OF ENVIRONMENT,
600230323,NOISE COMPLAINT,3720,,W,64TH,PL,11461,03/03/2017,DOING ELECTRICAL AND PLUMBING WORK AND MAKING LOTS OF NOISE MORNING AND EVENING.,"[INSPECTION LOG #: 2519870 03-MAR-17 09:55:00] I RECEIVED A COMPLAINT FOR NOISE DUE TO WORK FROM CONSTRUCTION WORKERS AT THIS LOCATION. AT THE TIME OF MY INSPECTION, I FOUND NO WORKERS ON SITE. THE PROPERTY WAS A SINGLE FAMILY HOUSE THAT APPEARED TO HAVE BEEN DAMAGED BY A FIRE. THE PROPERTY WAS SECURED AND THERE WAS NO ACTIVITY ON SITE. THERE WAS A STICKER FROMA DEPARTMENT OF BUILDINGS INSPECTOR ON THE FRONT WINDOW( SEE PHOTO). NO FURTHER INSPECTION IS REQUIRED AT THIS LOCATION FOR NOISE.",DEPT. OF PUBLIC HEALTH,03/08/2017
DOECOMP38383,Noise Complaint,4000,,N,CLARK,ST,86,01/08/2002,AMOCO STATION/CAR WASH              BLOWER FROM CAR WASH RUNNING CAUSING LOUD NOISE 24 HRS 7 DAY WEEK. CAR WASH HAS 2 BAY DOORS THAT CLOSE WHEN VEHICLE ENER WASH STATION. FENCE LINE WHICH SEPERATES PROPERTIES 8 FT HIGH & HAS A DUPLICATE RACE ON COMPLAINANT PROPERTY. THERE WERE NO NOISE VIOLATIONS,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012
DOECOMP31247,Noise Complaint,7364,,N,CLARK,ST,11,01/31/1995,BUSTER & JOHN BODY SHOP             VERY LOUD NOISE AND ALSO SPRAY PAINTING CARS CAUSING FUMES RE-INSPECTION REFERRED TO STANLEY.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012
DOECOMP18436,Noise Complaint,3727,,S,HALSTED,ST,81,04/08/2010,HENRY KAMINSKI WHOLESALE MEATS      SCREECHING NOISE FROM MECHANICAL EQUIPMENT. MECHANICAL EQUIPMENT IN USE AT THEIS FACILITY WAS TESTED AND FOUND TO BE IN VIOLATION.RESPONDENT CAUSED AND ALLOWED THE SOUND PRESSURE LEVEL TO EXCEED CITY ORDINANCE LIMIT WHEN MEASUED AT 10' FEET. RESPONDENT CAUSED AND ALLOWED A NUISANCE IN CONNECTION WITH BUSINESS.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012
DOECOMP14165,Noise Complaint,3012,,N,BROADWAY,,11,09/22/1998,DOMINICK'S                          ON TUES 9/22/98  AT 2:30 AM UNLOADING TRUCKS CAUSING EXTREMELY LOUD NOISE.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012
DOECOMP30432,Noise Complaint,6859,,W,ADDISON,ST,14,08/03/1993,,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012
DOECOMP36030,Noise Complaint,2112,,W,DIVISION,ST,137,05/07/2010,DIVISION GOLD                       PAWN SHOP OWNER PLAYING DRUMS MAKING LOUD NOISE THROUGH OUT THE DAY. NO DRUM PLAYING OBSERVED. INTERVIEWED SHOP OWNER REGARDING COMPLAINT. STATED THAT NO DRUM ACTIVITY TAKES PLACE ON THE PUBLE WAY. POTENTIAL BUYERS OF DRUMS MAY TEST ONLY. INFORMED OWNER OF NOISE ORDINANCE. NO NOISE DETECTED AT THIS TIME.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012
DOECOMP24816,Noise Complaint,5200,,S,MORGAN,ST,10,07/31/2000,RESIDENTAL                          THERE IS VERY LOUD MUSIC COMING FROM CARS SITTING IN THE NEIGHBORHOOD. SPOKE WITH COMPLAINANT ON STEREO MUSIC FROM CARS IN THE SURROUNDING AREA.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012
DOECOMP37924,Noise Complaint,424,,W,DIVISION,ST,35,05/15/2006,DOMINICK'S FOOD STORE               STARTING CONSTRUCTION WORK AT 6:30 AM CREATING VERY LOUD NOISE. OBSERVED WORKERS UNLOADING EQUIPMENT AND SUPPLIES. SPOKE WITH PROJECT MANAGER AND TOLD HIM THAT NO POWER TOOLS OPERATED BY ELECTRIC OR GAS CAN BE OPERATED BEFORE 8 AM.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012
DOECOMP22122,Noise Complaint,4528,,W,DIVISION,ST,11,10/26/1993,CA 920-741 COURT DATE 12/9/93 FOR NOISE EMANATING FROM PLANT PROCESSING EQUIPMENT.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012
DOECOMP37459,Noise Complaint,368,,W,HURON,ST,86,10/26/2001,PUBLIC WAY                          EXCESS NOISE COMING FROM A STREET CLEANER EVERY AM B/W 4AM-4:30AM FOR THE PAST 5 MONTHS. OBSERVED NO ACTIVITY AT THE TIME OF INSPECTION.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012
DOECOMP35211,Noise Complaint,1711,,W,DIVISION,ST,22,05/01/2007,GORALSKY PLUMBLING INC.             CONTRACTOR'S ARE STARTING WORK BEFORE ORDINANCE HOURS CREATING VERY LOUD NOISE. RESPONDENT CAUSED AND ALLOWED THE NUISANCE OF NOISE DUE TO STEEL METAL PLATE DUE TO SEWER WORK FROM CONSTRUCTION SITE. DUE TO STATIONERY SOUCES CAUSING NOISE SSTEEL PLATE.,MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012
DOECOMP33800,Noise Complaint,9300,,S,SANGAMON,ST,81,05/25/2000,"JAZO MEX                            LOUD NOISE, RATTLING AND HISSING AFTER 5PM FROM ABOVE BUSINESS.",MORE INFORMATION MAY BE AVAILABLE IN THE CDPH ENVIRONMENTAL INSPECTIONS DATASET,HISTORIC DEPT. OF ENVIRONMENT,01/01/2012
